date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,most_frequent_action
2014-01-03,2014-01-03,2014-01-03,FEMALE,93,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-01-03,2014-01-03,2014-01-27,FEMALE,26,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,show
2014-01-03,2014-01-03,2014-01-04,FEMALE,24,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,show
2014-01-03,2014-01-03,2014-01-06,MALE,26,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,header_userpic
2014-01-03,2014-01-03,2014-01-04,FEMALE,34,basic,25,en,direct,direct,untracked,iOS,Mac Desktop,Safari,US,10
2014-01-03,2014-01-03,2014-01-09,-unknown-,33,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,show
2014-01-03,2014-01-03,2014-07-01,MALE,27,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other,search_results
2014-01-03,2014-01-03,2014-01-03,MALE,33,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,create
2014-01-03,2014-01-03,2014-06-27,FEMALE,34,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,show
2014-01-03,2014-01-03,2014-01-14,FEMALE,34,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,other,show
2014-01-03,2014-01-03,2014-01-03,MALE,41,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-01-03,2014-01-03,2014-10-29,FEMALE,55,facebook,0,en,other,other,linked,Web,Windows Desktop,Firefox,US,authenticate
2014-01-03,2014-01-03,2014-02-19,MALE,30,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US,edit
2014-01-03,2014-01-03,2014-09-16,MALE,63,basic,0,en,other,other,untracked,Web,iPad,Mobile Safari,US,confirm_email
2014-01-03,2014-01-03,2014-01-04,MALE,29,basic,0,es,direct,direct,linked,Web,Mac Desktop,Safari,ES,show
2014-01-03,2014-01-03,2014-02-11,FEMALE,26,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other,edit
2014-01-03,2014-01-03,2014-01-03,FEMALE,47,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,12
2014-01-03,2014-01-03,2014-01-06,FEMALE,27,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,track_page_view
2014-01-03,2014-01-03,2014-01-03,MALE,30,facebook,12,en,api,other,untracked,iOS,Mac Desktop,Chrome,US,requested
2014-01-03,2014-01-03,2014-01-05,FEMALE,34,facebook,12,en,api,other,untracked,iOS,Mac Desktop,Firefox,US,active
2014-01-03,2014-01-03,2014-01-05,MALE,24,basic,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US,header_userpic
2014-01-03,2014-01-03,2014-01-04,FEMALE,25,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,index
2014-01-03,2014-01-03,2014-08-26,MALE,39,basic,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,US,show
2014-01-03,2014-01-03,2014-01-03,FEMALE,29,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,lookup
2014-01-03,2014-01-03,2014-01-07,FEMALE,30,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,other,show
2014-01-04,2014-01-04,2014-03-12,FEMALE,34,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,show
2014-01-04,2014-01-04,2014-01-04,MALE,52,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,requested
2014-01-04,2014-01-04,2014-01-05,MALE,53,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,show
2014-01-04,2014-01-04,2014-05-19,FEMALE,32,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,show
2014-01-04,2014-01-04,2014-01-14,-unknown-,38,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-01-04,2014-01-04,2014-11-21,MALE,50,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,update
2014-01-04,2014-01-04,2014-01-04,FEMALE,25,basic,0,en,seo,google,linked,Web,Desktop (Other),Chrome,US,show
2014-01-04,2014-01-04,2014-01-04,-unknown-,31,basic,0,en,sem-non-brand,vast,omg,Web,Windows Desktop,IE,US,show
2014-01-04,2014-01-04,2014-04-14,FEMALE,26,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,show
2014-01-04,2014-01-04,2014-02-24,FEMALE,42,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,IT,edit
2014-01-04,2014-01-04,2014-10-08,FEMALE,32,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,IT,update
2014-01-04,2014-01-04,2014-02-12,-unknown-,25,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,show
2014-01-04,2014-01-04,2014-11-18,FEMALE,23,facebook,12,en,api,other,linked,iOS,iPhone,Mobile Safari,GB,active
2014-01-04,2014-01-04,2014-01-09,MALE,26,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,search_results
2014-01-04,2014-01-04,2014-01-04,MALE,40,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,show
2014-01-04,2014-01-04,2014-01-04,FEMALE,32,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,show
2014-01-04,2014-01-04,2014-01-04,-unknown-,39,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,index
2014-01-04,2014-01-04,2014-01-04,MALE,44,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,track_page_view
2014-01-04,2014-01-04,2014-01-18,MALE,32,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,FR,ajax_check_dates
2014-01-04,2014-01-04,2014-01-10,FEMALE,30,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,show
2014-01-04,2014-01-04,2014-11-03,-unknown-,67,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-01-04,2014-01-04,2014-01-04,FEMALE,56,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,show
2014-01-04,2014-01-04,2014-01-05,MALE,35,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,lookup
2014-01-04,2014-01-04,2014-01-04,FEMALE,39,basic,0,es,direct,direct,linked,Web,Mac Desktop,Safari,US,identity
2014-01-04,2014-01-04,2014-01-13,FEMALE,33,facebook,12,en,api,other,untracked,iOS,iPhone,Mobile Safari,US,active
2014-01-04,2014-01-04,2014-01-04,FEMALE,26,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-01-04,2014-01-04,2014-01-05,FEMALE,25,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,index
2014-01-04,2014-01-04,2014-01-04,FEMALE,32,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,show
2014-01-04,2014-01-04,2014-01-11,FEMALE,59,facebook,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,US,calendar_tab_inner2
2014-01-04,2014-01-04,2014-01-07,FEMALE,32,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,other,index
2014-01-04,2014-01-04,2014-01-04,MALE,32,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show
2014-01-04,2014-01-04,2014-05-01,FEMALE,32,basic,24,en,direct,direct,linked,Moweb,iPad,Mobile Safari,US,active
2014-01-04,2014-01-04,2014-01-04,-unknown-,30,basic,0,es,sem-brand,google,linked,Web,Mac Desktop,Safari,other,show
2014-01-04,2014-01-04,2014-07-23,-unknown-,32,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,search_results
2014-01-04,2014-01-04,2014-01-07,MALE,32,facebook,12,en,api,other,omg,iOS,Mac Desktop,Safari,NL,active
2014-01-04,2014-01-04,2014-01-05,MALE,34,facebook,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US,requested
2014-01-04,2014-01-04,2014-01-04,MALE,22,basic,24,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,US,create
2014-01-04,2014-01-04,2014-08-18,FEMALE,23,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,active
2014-01-04,2014-01-04,2014-01-05,FEMALE,50,basic,0,en,seo,facebook,linked,Web,Mac Desktop,Chrome,IT,requested
2014-01-04,2014-01-04,2014-07-11,MALE,63,facebook,12,en,api,other,omg,iOS,Mac Desktop,Chrome,US,active
2014-01-04,2014-01-04,2014-02-28,MALE,26,facebook,12,en,api,other,linked,iOS,Windows Desktop,Chrome,CA,active
2014-01-04,2014-01-04,2014-01-04,MALE,25,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,show
2014-01-04,2014-01-04,2014-01-08,FEMALE,27,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-01-04,2014-01-04,2014-03-06,FEMALE,51,facebook,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,US,authenticate
2014-01-04,2014-01-04,2014-01-07,MALE,25,basic,0,de,direct,direct,product,Web,Windows Desktop,Firefox,US,edit
2014-01-04,2014-01-04,2014-02-27,FEMALE,41,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,pending
2014-01-04,2014-01-04,2014-06-22,MALE,33,facebook,12,en,api,other,untracked,iOS,Mac Desktop,Chrome,US,active
2014-01-04,2014-01-04,2014-01-04,FEMALE,63,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,show
2014-01-04,2014-01-04,2014-03-07,MALE,27,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,search_results
2014-01-04,2014-01-04,2014-01-20,FEMALE,32,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,lookup
2014-01-04,2014-01-04,2014-09-28,FEMALE,62,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,update
2014-01-04,2014-01-04,2014-01-15,FEMALE,61,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US,show
2014-01-04,2014-01-04,2014-08-02,FEMALE,32,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,active
2014-01-04,2014-01-04,2014-01-05,MALE,33,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,US,edit
2014-01-04,2014-01-04,2014-08-18,MALE,51,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,personalize
2014-01-04,2014-01-04,2014-01-09,-unknown-,34,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,ajax_refresh_subtotal
2014-01-04,2014-01-04,2014-01-06,FEMALE,28,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other,requested
2014-01-04,2014-01-04,2014-02-14,FEMALE,24,basic,25,en,direct,direct,untracked,iOS,Mac Desktop,Chrome,IT,active
2014-01-04,2014-01-04,2014-01-04,FEMALE,56,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US,requested
2014-01-04,2014-01-04,2014-01-06,FEMALE,22,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,IT,requested
2014-01-04,2014-01-04,2014-11-15,FEMALE,25,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,update
2014-01-04,2014-01-04,2014-10-08,FEMALE,49,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,index
2014-01-04,2014-01-04,2014-02-18,FEMALE,31,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,show
2014-01-04,2014-01-04,2014-01-04,FEMALE,35,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,search
2014-01-04,2014-01-04,2014-01-04,FEMALE,35,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,IT,show
2014-01-04,2014-01-04,2014-09-18,-unknown-,36,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other,show
2014-01-04,2014-01-04,2014-10-01,MALE,53,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,update
2014-01-04,2014-01-04,2014-01-05,MALE,60,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,DE,create
2014-01-04,2014-01-04,2014-01-14,FEMALE,32,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,requested
2014-01-04,2014-01-04,2014-01-05,-unknown-,26,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR,lookup
2014-01-04,2014-01-04,2014-12-15,MALE,34,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,other,search_results
2014-01-04,2014-01-04,2014-06-04,FEMALE,29,facebook,12,en,api,other,untracked,Moweb,iPhone,-unknown-,US,search
2014-01-04,2014-01-04,2014-01-05,FEMALE,26,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other,search_results
2014-01-04,2014-01-04,2014-01-14,-unknown-,30,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,show
2014-01-04,2014-01-04,2014-08-01,MALE,30,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-01-04,2014-01-04,2014-10-22,FEMALE,37,basic,0,de,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,ajax_check_dates
2014-01-04,2014-01-04,2014-09-16,FEMALE,54,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,AU,create
2014-01-04,2014-01-04,2014-04-17,MALE,31,basic,25,en,direct,direct,untracked,iOS,Mac Desktop,Safari,US,show
2014-01-04,2014-01-04,2014-04-02,FEMALE,53,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,show
2014-01-04,2014-01-04,2014-01-05,MALE,34,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,show
2014-01-04,2014-01-04,2014-01-08,FEMALE,31,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,show
2014-01-04,2014-01-04,2014-01-05,MALE,36,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,requested
2014-01-05,2014-01-05,2014-01-17,FEMALE,54,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NL,personalize
2014-01-05,2014-01-05,2014-01-06,-unknown-,40,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,ajax_check_dates
2014-01-05,2014-01-05,2014-01-15,FEMALE,26,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,search_results
2014-01-05,2014-01-05,2014-05-02,MALE,55,basic,0,en,seo,google,linked,Web,iPad,Mobile Safari,US,ajax_refresh_subtotal
2014-01-05,2014-01-05,2014-01-05,MALE,39,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,requested
2014-01-05,2014-01-05,2014-01-17,-unknown-,36,basic,24,en,direct,direct,product,Moweb,iPad,Mobile Safari,US,search
2014-01-05,2014-01-05,2014-04-16,MALE,70,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,show
2014-01-05,2014-01-05,2014-01-07,MALE,34,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,show
2014-01-05,2014-01-05,2014-02-23,FEMALE,30,facebook,12,en,api,other,linked,iOS,Windows Desktop,Chrome,US,active
2014-01-05,2014-01-05,2014-01-07,MALE,35,facebook,0,ko,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,google_importer
2014-01-05,2014-01-05,2014-05-08,-unknown-,30,basic,0,en,direct,direct,product,Web,Mac Desktop,Chrome,other,update
2014-01-05,2014-01-05,2014-03-02,MALE,26,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other,authenticate
2014-01-05,2014-01-05,2014-01-05,MALE,45,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,apply_reservation
2014-01-05,2014-01-05,2014-02-12,MALE,26,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,authenticate
2014-01-05,2014-01-05,2014-01-05,-unknown-,64,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,ajax_photo_widget_form_iframe
2014-01-05,2014-01-05,2014-02-05,FEMALE,27,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show
2014-01-05,2014-01-05,2014-01-08,-unknown-,34,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,ask_question
2014-01-05,2014-01-05,2014-02-04,-unknown-,25,basic,0,en,seo,google,tracked-other,Web,Mac Desktop,Chrome,US,search_results
2014-01-05,2014-01-05,2014-07-24,FEMALE,46,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,ask_question
2014-01-05,2014-01-05,2014-01-11,FEMALE,33,facebook,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,US,show
2014-01-05,2014-01-05,2014-01-06,FEMALE,32,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,ask_question
2014-01-05,2014-01-05,2014-09-17,FEMALE,26,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,lookup
2014-01-05,2014-01-05,2014-01-12,FEMALE,29,facebook,12,en,api,other,untracked,iOS,iPhone,Mobile Safari,US,10
2014-01-05,2014-01-05,2014-01-05,MALE,54,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,requested
2014-01-05,2014-01-05,2014-01-05,-unknown-,26,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,requested
2014-01-05,2014-01-05,2014-01-06,FEMALE,32,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US,search_results
2014-01-05,2014-01-05,2014-01-12,MALE,30,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,search_results
2014-01-05,2014-01-05,2014-01-05,MALE,30,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,AU,ajax_photo_widget_form_iframe
2014-01-05,2014-01-05,2014-02-07,FEMALE,72,facebook,0,en,content,google,omg,Web,Windows Desktop,IE,US,show
2014-01-05,2014-01-05,2014-02-18,FEMALE,36,basic,0,zh,direct,direct,linked,Web,Android Tablet,IE,US,show
2014-01-05,2014-01-05,2014-01-07,FEMALE,57,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,search
2014-01-05,2014-01-05,2014-01-05,FEMALE,25,facebook,0,fr,seo,facebook,linked,Web,Mac Desktop,Firefox,US,ajax_refresh_subtotal
2014-01-05,2014-01-05,2014-01-15,MALE,26,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,ask_question
2014-01-05,2014-01-05,2014-06-04,-unknown-,30,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,search_results
2014-01-05,2014-01-05,2014-01-06,MALE,29,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,search_results
2014-01-05,2014-01-05,2014-01-18,-unknown-,62,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show
2014-01-05,2014-01-05,2014-11-26,MALE,51,basic,0,en,seo,yahoo,omg,Web,iPad,Mobile Safari,US,edit
2014-01-05,2014-01-05,2014-01-21,MALE,41,basic,0,en,direct,direct,omg,Web,iPad,Mobile Safari,other,personalize
2014-01-05,2014-01-05,2014-01-07,FEMALE,28,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,dashboard
2014-01-05,2014-01-05,2014-12-22,MALE,34,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,active
2014-01-05,2014-01-05,2014-01-25,-unknown-,45,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,show
2014-01-05,2014-01-05,2014-01-06,MALE,31,basic,0,en,sem-brand,google,omg,Web,iPad,Chrome Mobile,US,create
2014-01-05,2014-01-05,2014-01-07,FEMALE,32,facebook,12,en,api,other,untracked,iOS,iPhone,Mobile Safari,US,active
2014-01-05,2014-01-05,2014-02-18,FEMALE,34,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US,show
2014-01-05,2014-01-05,2014-01-05,MALE,37,facebook,0,en,direct,direct,linked,Web,Android Tablet,IE,US,requested
2014-01-05,2014-01-05,2014-11-21,FEMALE,31,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,search_results
2014-01-05,2014-01-05,2014-01-06,-unknown-,25,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,requested
2014-01-05,2014-01-05,2014-05-19,FEMALE,26,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,confirm_email
2014-01-05,2014-01-05,2014-01-08,FEMALE,29,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,show
2014-01-05,2014-01-05,2014-01-06,MALE,62,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,other,personalize
2014-01-05,2014-01-05,2014-03-08,-unknown-,34,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,personalize
2014-01-05,2014-01-05,2014-01-05,MALE,45,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US,dashboard
2014-01-05,2014-01-05,2014-01-06,MALE,38,facebook,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,edit
2014-01-05,2014-01-05,2014-02-09,FEMALE,27,facebook,12,en,api,other,untracked,iOS,iPhone,Mobile Safari,US,active
2014-01-05,2014-01-05,2014-01-13,-unknown-,56,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,lookup
2014-01-05,2014-01-05,2014-02-02,MALE,28,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,ES,show
2014-01-05,2014-01-05,2014-09-09,FEMALE,35,facebook,0,en,sem-brand,google,untracked,Web,Windows Desktop,IE,US,ajax_statsd
2014-01-05,2014-01-05,2014-01-05,-unknown-,23,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,search_results
2014-01-05,2014-01-05,2014-01-06,-unknown-,29,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,lookup
2014-01-05,2014-01-05,2014-01-06,-unknown-,26,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,search_results
2014-01-05,2014-01-05,2014-01-11,FEMALE,36,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,personalize
2014-01-05,2014-01-05,2014-09-10,MALE,31,facebook,12,en,api,other,untracked,iOS,iPhone,Mobile Safari,US,show
2014-01-05,2014-01-05,2014-01-06,MALE,27,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,ajax_refresh_subtotal
2014-01-05,2014-01-05,2014-01-07,MALE,40,basic,0,en,sem-non-brand,bing,omg,Web,Mac Desktop,Firefox,US,create
2014-01-05,2014-01-05,2014-01-06,FEMALE,30,basic,0,en,seo,facebook,linked,Web,Mac Desktop,Firefox,US,header_userpic
2014-01-05,2014-01-05,2014-03-07,FEMALE,52,basic,24,en,direct,direct,untracked,Moweb,iPhone,-unknown-,IT,show
2014-01-05,2014-01-05,2014-06-23,FEMALE,35,facebook,12,it,api,other,untracked,iOS,Windows Desktop,IE,FR,active
2014-01-05,2014-01-05,2014-01-29,FEMALE,29,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,dashboard
2014-01-06,2014-01-06,2014-02-18,FEMALE,29,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,index
2014-01-06,2014-01-06,2014-01-06,FEMALE,29,basic,0,en,other,other,linked,Web,iPad,Mobile Safari,US,show
2014-01-06,2014-01-06,2014-01-10,MALE,36,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,show
2014-01-06,2014-01-06,2014-03-24,MALE,28,basic,0,en,other,other,tracked-other,Web,Mac Desktop,Safari,US,search_results
2014-01-06,2014-01-06,2014-01-19,FEMALE,27,basic,25,en,direct,direct,untracked,iOS,Mac Desktop,Safari,US,show
2014-01-06,2014-01-06,2014-01-06,MALE,46,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,index
2014-01-06,2014-01-06,2014-07-30,MALE,46,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show
2014-01-06,2014-01-06,2014-01-06,FEMALE,40,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,travel_plans_current
2014-01-06,2014-01-06,2014-01-06,MALE,28,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,edit
2014-01-06,2014-01-06,2014-09-08,-unknown-,50,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,active
2014-01-06,2014-01-06,2014-01-10,MALE,28,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US,show
2014-01-06,2014-01-06,2014-02-02,MALE,63,facebook,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NL,header_userpic
