,most_frequent_secs_elapsed,age,most_frequent_action,most_frequent_action_detail,first_browser,gender,most_frequent_action_type,affiliate_channel,most_frequent_device_type,first_device_type,first_affiliate_tracked,language,signup_method,affiliate_provider,signup_app,signup_flow
382,2.0,93,114,75,23,1,7,2,6,3,6,5,1,3,2,0
383,453.0,22,110,73,23,2,2,0,6,3,0,5,1,11,3,12
384,139.0,26,114,0,0,1,0,2,11,8,6,5,0,3,3,25
385,609.0,24,114,73,6,1,2,2,6,3,0,5,0,3,2,0
386,2.0,27,114,75,6,1,3,5,8,6,3,5,1,7,2,0
387,60.0,26,56,25,6,2,3,2,2,3,6,5,0,3,2,0
388,61.0,33,24,32,10,1,3,2,8,6,0,5,1,3,2,0
389,822000.0,34,0,36,23,1,1,2,11,3,6,5,0,3,3,25
390,22.0,30,87,75,23,1,3,6,6,3,3,5,1,7,2,0
391,74.0,37,110,73,23,2,2,2,6,3,0,5,1,3,2,0
392,0.0,24,106,32,6,2,7,1,8,6,3,5,1,7,2,0
393,48.0,22,114,0,23,1,0,2,6,3,6,5,0,3,2,0
394,13.0,34,131,0,6,2,0,2,8,6,3,5,0,3,2,0
395,80.0,29,70,73,23,1,7,2,6,3,3,5,0,3,2,0
396,4.0,33,114,43,11,0,7,6,8,6,3,5,0,7,2,0
397,6.0,27,110,73,6,2,2,2,8,6,6,5,1,3,2,0
398,0.0,33,43,0,6,2,7,2,6,3,6,5,0,3,2,0
399,13.0,34,114,11,6,1,2,2,8,6,0,5,1,3,2,0
400,57.0,29,4,0,23,2,0,0,0,3,6,5,1,11,3,12
401,150.0,27,70,73,17,0,2,1,10,7,3,5,0,7,2,0
402,150.0,34,114,25,6,1,3,2,8,6,0,5,0,3,2,0
403,1198.0,41,114,75,23,2,7,5,6,3,3,5,1,7,2,0
404,509.0,55,24,0,10,1,7,3,8,6,0,5,1,11,2,0
405,5297.0,42,43,19,10,1,3,7,8,6,0,5,0,5,2,0
406,91.0,30,48,73,11,2,7,2,8,6,0,5,0,3,2,0
407,486.0,30,110,73,23,2,2,1,6,3,3,5,1,7,2,0
408,828.0,29,87,73,10,1,3,5,8,6,3,5,1,7,2,0
409,789.0,63,37,13,17,2,2,3,10,7,6,5,0,11,2,0
410,657.0,29,114,73,23,2,7,2,6,3,0,6,0,3,2,0
411,86000.0,27,114,36,10,0,4,2,11,6,6,5,0,3,3,25
412,0.0,26,48,0,6,1,7,2,8,6,6,5,0,3,2,0
413,39.0,47,1,0,23,1,0,2,6,3,0,5,0,3,2,0
414,0.0,27,127,0,10,1,2,2,6,3,6,5,1,3,2,0
415,2.0,36,43,0,6,2,0,5,8,6,3,5,1,7,2,0
416,86.0,30,106,0,6,2,7,0,6,3,6,5,1,11,3,12
417,184.0,25,4,0,10,1,0,0,0,6,3,5,1,11,3,12
418,58.0,39,130,0,0,1,0,0,0,4,6,5,1,11,3,12
419,631.0,34,4,0,10,1,0,0,0,3,6,5,1,11,3,12
420,859.0,24,56,25,17,2,3,2,11,8,6,5,0,3,3,25
421,21.0,25,62,0,23,1,7,2,6,3,6,5,0,3,2,0
422,935.0,50,24,25,11,2,3,2,7,1,3,5,1,3,2,0
423,32.0,39,114,20,6,2,7,7,8,6,6,5,0,7,2,0
424,2.0,29,70,0,23,1,0,2,6,3,0,5,0,3,2,0
425,2.0,30,114,0,10,1,2,2,6,3,0,5,0,3,2,0
426,78.0,30,87,73,6,2,2,5,8,6,3,5,1,7,2,0
427,29.0,34,114,11,11,1,3,5,8,6,3,5,1,7,2,0
428,0.0,52,106,45,23,2,7,2,6,3,0,5,0,3,2,0
429,93.0,53,114,75,6,2,7,2,8,6,0,5,0,3,2,0
430,117.0,32,114,11,6,1,2,2,8,6,0,5,1,3,2,0
431,1189.0,38,114,73,23,0,7,2,6,3,6,5,0,3,2,0
432,9.0,55,7,0,11,2,2,2,8,6,0,5,1,3,2,0
433,20.0,50,131,0,23,2,0,2,6,3,0,5,0,3,2,0
434,1904.0,39,24,25,17,1,3,2,11,8,6,8,1,3,2,0
435,25.0,46,22,14,23,2,7,3,6,3,6,5,1,11,2,0
436,1867.0,39,114,73,23,1,3,2,6,3,6,5,1,3,2,0
437,0.0,26,106,45,6,1,7,2,8,6,0,5,0,3,2,0
438,133.0,25,114,0,6,1,0,7,4,2,0,5,0,7,2,0
439,712.0,33,24,0,23,2,0,6,6,3,3,5,1,7,2,0
440,1.0,31,114,75,11,0,2,6,8,6,3,5,0,13,2,0
441,9.0,31,62,37,6,1,7,2,6,3,6,5,0,3,2,0
442,46.0,46,4,0,23,2,0,2,0,3,6,5,0,3,3,25
443,466.0,26,114,0,0,1,0,0,1,4,6,5,1,11,0,12
444,10.0,42,48,0,17,1,0,2,10,7,0,5,0,3,2,0
445,85.0,23,114,73,6,1,2,2,4,2,0,5,1,3,2,0
446,213.0,26,114,0,23,1,0,5,6,3,3,5,0,7,2,0
447,52.0,32,131,0,23,1,0,5,6,3,3,5,0,7,2,0
448,40.0,36,24,32,6,1,2,1,8,6,3,5,1,7,2,0
449,6.0,25,114,73,6,0,2,2,8,6,0,5,0,3,2,0
450,5615.0,31,24,25,17,1,3,2,10,7,0,5,1,3,2,0
451,53.0,23,4,0,17,1,0,0,0,8,0,5,1,11,3,12
452,436.0,26,110,73,6,2,2,2,8,6,6,5,0,3,2,0
453,45.0,20,4,0,0,1,0,0,0,8,6,5,1,11,3,12
454,1.0,40,114,11,6,2,2,5,8,6,3,5,1,7,2,0
455,82.0,21,4,0,0,1,0,0,0,8,6,5,1,11,3,12
456,3.0,32,114,73,6,1,3,2,6,3,0,5,0,3,2,0
457,40.0,21,4,0,0,2,0,0,0,4,6,5,1,11,3,12
458,1.0,27,48,0,6,1,0,2,8,6,6,5,1,3,2,0
459,184.0,32,0,36,6,2,4,0,11,6,0,5,1,11,3,12
460,32.0,39,62,0,0,0,0,2,11,8,6,5,0,3,3,25
461,31.0,44,127,75,23,2,3,2,6,3,0,5,0,3,2,0
462,10.0,32,7,9,6,2,2,7,8,6,0,5,1,7,2,0
463,70.0,54,114,0,0,0,0,2,11,8,6,5,0,3,3,25
464,246.0,22,110,73,23,2,2,2,6,3,0,5,1,3,2,0
465,31.0,30,114,73,6,1,2,2,6,3,6,5,0,3,2,0
466,18.0,67,114,0,23,0,3,5,6,3,3,5,0,7,2,0
467,4.0,56,114,43,17,1,3,2,10,7,6,5,0,3,2,0
468,0.0,35,70,73,23,2,2,2,6,3,6,5,1,3,2,0
469,49.0,39,60,0,23,1,0,2,6,3,0,6,0,3,2,0
470,130.0,33,4,0,17,1,0,0,0,8,6,5,1,11,3,12
471,0.0,38,114,11,23,2,3,2,6,3,6,5,1,3,2,0
472,31.0,26,114,0,23,1,7,5,6,3,3,5,0,7,2,0
473,51.0,47,4,0,23,1,0,0,0,3,3,5,1,11,3,12
474,167.0,26,70,73,6,2,2,1,6,3,3,5,1,7,2,0
475,456.0,31,4,0,0,1,0,0,0,8,6,5,1,11,3,12
476,11.0,25,62,0,23,1,0,2,6,3,0,5,0,3,2,0
477,291.0,22,70,73,6,1,2,1,8,6,3,5,1,7,2,0
478,11.0,32,114,75,6,1,7,7,6,3,0,5,0,7,2,0
479,11.0,59,27,0,17,1,0,5,10,7,0,5,1,7,2,0
480,74.0,50,62,36,6,1,7,2,8,6,6,5,0,3,2,0
481,44.0,44,4,0,6,2,0,0,0,6,6,5,1,11,3,12
482,22.0,24,114,0,0,2,0,2,10,7,6,5,0,3,3,25
483,7.0,26,87,75,10,1,3,2,6,3,6,5,1,3,2,0
484,130.0,32,62,0,11,1,7,2,8,6,6,5,0,3,2,0
485,75.0,40,24,0,23,1,0,2,6,3,6,5,1,3,2,0
486,12.0,32,114,0,6,2,0,2,6,3,6,5,1,3,2,0
487,52.0,32,4,0,17,1,0,2,0,7,0,5,0,3,1,24
488,126.0,30,24,32,23,1,3,2,6,3,6,5,1,3,2,0
489,0.0,43,114,36,17,0,4,2,11,7,6,5,0,3,3,25
490,0.0,27,15,11,6,2,7,5,8,6,3,5,1,7,2,0
491,91.0,24,114,73,6,2,2,2,8,6,6,5,1,3,2,0
492,0.0,30,114,43,23,0,7,5,6,3,0,6,0,7,2,0
493,3.0,18,114,75,23,0,3,2,6,3,0,5,0,3,2,0
494,54.0,40,4,0,0,1,0,0,0,8,6,5,1,11,3,12
495,95.0,32,110,73,6,0,2,2,8,6,0,5,0,3,2,0
496,890.0,30,131,0,23,1,0,2,6,3,6,5,0,3,2,0
497,65.0,32,4,0,23,2,0,0,0,3,3,5,1,11,3,12
498,0.0,34,106,0,23,2,7,6,6,3,6,5,1,7,2,0
499,70.0,25,43,0,6,1,7,7,6,3,0,5,0,5,2,0
500,26.0,32,131,0,11,0,0,2,8,6,6,5,0,3,2,0
501,521000.0,36,114,36,6,0,4,2,11,3,0,5,0,3,3,25
502,342.0,45,110,73,11,1,2,2,8,6,6,5,1,3,2,0
503,85.0,22,43,0,17,2,0,2,0,8,6,5,0,3,1,24
504,55.0,23,4,0,0,1,0,0,0,8,6,5,1,11,3,12
505,41.0,24,4,0,23,2,0,0,0,3,0,5,1,11,3,12
506,0.0,50,106,45,6,1,6,7,6,3,0,5,0,5,2,0
507,61.0,63,4,0,6,2,0,0,0,3,3,5,1,11,3,12
508,192.0,26,4,0,6,2,0,0,0,6,0,5,1,11,3,12
509,54.0,30,114,43,10,2,3,1,8,6,3,10,1,7,2,0
510,108.0,25,114,0,0,2,0,2,1,4,6,5,0,3,0,23
511,11.0,27,114,43,23,1,3,2,6,3,6,5,1,3,2,0
512,82.0,51,24,0,17,1,0,6,10,7,3,5,1,7,2,0
513,3013.0,25,48,0,10,2,0,2,8,6,4,3,0,3,2,0
514,5.0,29,114,75,11,1,3,2,8,6,6,5,0,3,2,0
515,92.0,41,85,0,23,1,0,5,6,3,3,5,1,7,2,0
516,16.0,41,114,73,11,2,2,2,8,6,6,5,0,3,2,0
517,98.0,33,4,0,6,2,0,0,0,3,6,5,1,11,3,12
518,123.0,63,114,0,23,1,7,2,6,3,0,5,0,3,2,0
519,65.0,27,110,73,6,2,2,7,8,6,0,5,1,7,2,0
520,235.0,41,114,0,0,2,0,0,11,8,6,5,1,11,3,12
521,134.0,32,70,73,11,1,2,5,8,6,3,5,1,7,2,0
522,888.0,62,131,0,10,1,0,2,6,3,0,5,0,3,2,0
523,230.0,44,110,73,6,2,2,1,6,3,3,5,1,7,2,0
524,46.0,61,114,75,23,1,3,6,6,3,0,5,0,7,2,0
525,33.0,39,114,73,6,1,2,0,8,6,3,5,1,11,0,12
526,565.0,32,4,0,0,1,0,0,0,8,6,5,1,11,3,12
527,0.0,33,48,0,6,2,0,5,8,6,6,5,0,7,2,0
528,8.0,40,87,75,10,1,3,2,8,6,6,5,0,3,2,0
529,46.0,51,87,73,6,2,3,5,6,3,3,5,1,7,2,0
530,17.0,34,15,11,6,0,2,2,6,3,6,5,0,3,2,0
531,0.0,28,106,0,23,1,7,2,6,3,0,5,0,3,2,0
532,102.0,24,4,0,6,1,0,2,0,3,6,5,0,3,3,25
533,0.0,56,106,45,6,1,6,6,6,3,3,5,1,7,2,0
534,938.0,22,106,45,10,1,6,2,6,3,0,5,1,3,2,0
535,12.0,39,114,75,11,1,2,2,7,1,6,5,1,3,2,0
536,389.0,25,131,0,23,1,0,2,6,3,0,5,1,3,2,0
537,3.0,54,131,0,10,1,0,2,6,3,0,5,0,3,2,0
538,27.0,49,62,0,11,1,7,2,8,6,6,5,0,3,2,0
539,118.0,31,114,75,23,1,3,2,6,3,6,5,0,3,2,0
540,43.0,28,4,0,6,2,0,0,0,6,6,5,1,11,3,12
541,477.0,44,131,66,11,2,6,2,8,6,6,5,0,3,2,0
542,603.0,37,48,21,23,2,7,6,6,3,3,5,0,7,2,0
543,322.0,27,110,73,6,1,2,7,6,3,0,5,0,7,2,0
544,158.0,35,109,0,0,1,0,2,1,4,6,5,0,3,0,23
545,0.0,35,114,73,23,1,7,6,6,3,3,5,0,7,2,0
546,24.0,36,114,73,23,0,2,2,6,3,0,5,0,3,2,0
547,31.0,53,131,0,6,2,0,5,6,3,3,5,0,7,2,0
548,13.0,60,43,0,6,2,0,2,6,3,0,5,1,3,2,0
549,0.0,32,106,45,10,1,7,2,6,3,6,5,0,3,2,0
550,62.0,46,114,0,0,2,0,0,1,4,6,5,1,11,0,12
551,0.0,26,70,73,23,0,2,2,6,3,0,5,0,3,2,0
552,16.0,20,62,0,0,2,0,0,11,8,6,5,1,11,3,12
553,28.0,25,62,0,6,0,7,7,6,3,0,5,0,7,2,0
554,53.0,36,62,73,23,2,7,2,6,3,6,5,0,3,2,0
555,10.0,33,131,0,6,2,0,2,6,3,0,5,1,3,2,0
556,25.0,24,110,73,6,2,2,2,8,6,0,5,1,3,2,0
557,628.0,34,110,73,23,2,2,2,6,3,3,5,1,3,2,0
558,378.0,29,109,0,0,1,0,0,0,8,6,5,1,11,1,12
559,9.0,27,114,43,23,2,7,2,6,3,0,5,0,3,2,0
560,118.0,35,70,73,23,1,2,2,6,3,6,5,0,3,2,0
561,0.0,26,110,73,6,1,2,2,8,6,6,5,0,3,2,0
562,16.0,30,114,11,6,0,3,2,6,3,6,5,0,3,2,0
563,38.0,30,114,25,23,2,3,5,6,3,3,5,1,7,2,0
564,102.0,37,7,9,11,1,2,6,8,6,3,3,0,7,2,0
565,6704.0,54,43,19,23,1,3,2,6,3,6,5,0,3,2,0
566,448.0,31,114,0,23,2,0,2,0,3,6,5,0,3,3,25
567,50.0,53,114,73,23,1,2,5,6,3,3,5,0,7,2,0
568,15.0,34,114,73,6,2,2,5,8,6,3,5,1,7,2,0
569,10.0,31,114,75,10,1,3,2,6,3,0,5,0,3,2,0
570,446.0,36,106,45,23,2,7,5,6,3,3,5,0,7,2,0
571,2.0,54,87,73,10,1,2,2,8,6,0,5,0,3,2,0
572,1025.0,32,24,0,23,2,0,5,6,3,3,5,1,7,2,0
573,396.0,40,7,9,10,0,2,2,6,3,0,5,0,3,2,0
574,10.0,26,110,0,6,1,2,5,6,3,3,5,1,7,2,0
575,457.0,40,48,21,10,1,7,2,6,3,0,5,1,3,2,0
576,59.0,34,4,0,0,0,0,0,0,4,6,5,1,11,3,12
577,119.0,56,24,0,23,1,0,2,6,3,0,5,1,3,2,0
578,1.0,55,15,11,17,2,2,7,10,7,0,5,0,7,2,0
579,108.0,59,53,0,11,1,0,2,8,6,6,5,0,3,2,0
580,10.0,38,131,0,10,0,0,2,8,6,6,5,0,3,2,0
581,30.0,72,114,73,17,1,3,7,10,7,0,5,1,7,2,0
582,4.0,32,114,0,0,0,0,2,1,4,6,5,0,3,0,23
583,25.0,29,114,73,10,2,3,1,6,3,3,5,1,7,2,0
584,0.0,26,106,0,6,2,0,2,8,6,6,5,0,3,2,0
585,0.0,39,106,45,23,2,7,6,6,3,3,5,1,7,2,0
586,81.0,25,114,0,6,2,0,7,8,6,6,5,0,5,2,0
587,71.0,30,114,43,23,1,7,2,6,3,6,5,1,3,2,0
588,24.0,26,62,0,17,2,0,5,10,7,0,5,1,7,2,0
589,123.0,24,4,0,0,1,0,0,1,4,6,5,1,11,0,12
590,54.0,26,4,0,6,2,0,0,0,3,0,5,1,11,3,12
591,73.0,36,109,0,17,0,0,2,0,7,4,5,0,3,1,24
592,26.0,70,114,73,23,2,3,2,6,3,6,5,1,3,2,0
593,13.0,34,114,75,23,2,2,2,6,3,0,5,1,3,2,0
594,394.0,32,48,0,23,1,7,2,6,3,0,5,1,3,2,0
595,124.0,30,4,0,6,1,0,0,0,6,0,5,1,11,3,12
596,90.0,35,114,43,17,0,3,2,10,7,6,5,1,3,2,0
597,338.0,35,55,0,6,2,0,5,8,6,3,14,1,7,2,0
598,311.0,62,24,25,11,2,3,4,8,6,0,5,1,7,2,0
599,30.0,30,131,0,6,0,0,2,6,3,4,5,0,3,2,0
600,72.0,31,70,73,10,2,2,2,6,3,6,5,0,3,2,0
601,63.0,24,114,73,23,1,3,1,6,3,3,5,1,7,2,0
602,214.0,26,24,32,23,2,3,2,6,3,0,5,1,3,2,0
603,0.0,45,21,4,6,2,6,2,8,6,6,5,0,3,2,0
604,9558.0,26,24,25,10,2,3,2,6,3,0,5,1,3,2,0
605,67.0,25,4,0,6,2,0,0,0,3,3,5,1,11,3,12
606,64.0,45,110,0,11,0,0,2,8,6,3,23,0,3,2,0
607,21.0,64,13,0,6,0,0,2,10,6,6,5,0,3,2,0
608,20.0,33,131,0,6,2,0,2,8,6,0,5,0,3,2,0
609,0.0,27,114,0,6,1,3,2,6,3,6,5,1,3,2,0
610,369.0,21,0,36,0,1,4,0,11,8,6,5,1,11,3,12
611,12.0,34,22,14,23,0,2,2,6,3,6,5,0,3,2,0
612,0.0,78,23,5,10,2,1,2,11,6,6,5,0,3,3,25
613,190.0,25,110,73,6,0,2,7,6,3,5,5,0,7,2,0
614,1009.0,46,22,13,6,1,2,2,8,6,6,5,0,3,2,0
615,1.0,21,110,73,23,2,2,2,6,3,0,5,1,3,2,0
616,50.0,33,114,73,17,1,2,6,10,7,3,5,1,7,2,0
617,61.0,26,4,0,0,2,0,0,0,4,6,5,1,11,3,12
618,698.0,32,22,14,10,1,3,2,6,3,6,5,1,3,2,0
619,52.0,35,4,0,6,1,0,0,0,6,0,5,1,11,3,12
620,38.0,27,4,0,10,2,0,0,0,3,3,5,1,11,3,12
621,48.0,26,70,73,6,1,2,5,6,3,3,5,1,7,2,0
622,15.0,27,87,73,10,2,3,2,6,3,6,5,1,3,2,0
623,298.0,53,131,0,23,1,0,2,6,3,0,5,0,3,2,0
624,92.0,56,24,0,10,2,0,2,8,6,0,5,1,3,2,0
625,331.0,29,0,36,17,1,4,0,11,8,6,5,1,11,3,12
626,0.0,54,106,18,6,2,6,5,6,3,3,5,0,7,2,0
627,762.0,77,114,0,11,2,0,2,8,6,0,5,0,3,2,0
628,44.0,26,106,45,6,0,7,2,8,6,6,5,0,3,2,0
629,38.0,32,110,73,6,1,2,6,6,3,3,5,0,7,2,0
630,431.0,30,110,73,23,2,2,2,6,3,0,5,1,3,2,0
631,730.0,27,70,73,6,2,2,2,8,6,6,5,1,3,2,0
632,748.0,33,24,25,10,2,3,4,6,3,3,5,1,7,2,0
633,57.0,30,13,0,6,2,0,5,8,6,3,5,0,7,2,0
634,1471.0,72,114,75,11,1,3,1,8,6,3,5,1,7,2,0
635,26.0,22,70,73,23,1,7,5,6,3,3,5,1,7,2,0
636,9.0,36,114,0,11,1,3,2,7,1,0,23,0,3,2,0
637,25.0,57,109,0,0,1,0,0,1,4,6,5,0,11,0,12
638,0.0,25,15,11,10,1,2,7,6,3,0,8,1,5,2,0
639,24.0,30,15,0,23,1,0,6,6,3,3,5,0,7,2,0
640,225.0,25,4,0,0,2,0,0,0,8,6,5,1,11,3,12
641,562.0,25,4,0,10,1,0,0,0,3,0,5,1,11,3,12
642,600.0,26,22,14,6,2,4,2,6,3,0,5,1,3,2,0
643,38.0,30,110,73,6,0,2,2,6,3,6,5,0,3,2,0
644,4852.0,56,24,32,17,2,6,6,10,7,3,5,1,7,2,0
645,23.0,46,131,0,6,1,0,5,6,3,3,5,0,7,2,0
646,26.0,29,110,73,6,2,2,2,8,6,6,5,1,3,2,0
647,12.0,62,114,73,6,0,2,2,8,6,6,5,0,3,2,0
648,98.0,51,48,0,17,2,7,7,10,7,3,5,0,14,2,0
649,0.0,41,87,75,17,2,3,2,10,7,3,5,0,3,2,0
650,56.0,34,114,75,23,1,3,2,6,3,3,5,0,3,2,0
651,1.0,28,45,0,6,1,7,2,8,6,6,5,0,3,2,0
652,3.0,64,114,68,23,1,7,5,6,3,0,5,1,7,2,0
653,67.0,25,114,73,6,1,2,2,6,3,6,5,1,3,2,0
654,0.0,23,114,0,10,2,7,2,8,6,0,5,1,3,2,0
655,234.0,34,4,0,0,2,0,2,11,8,6,5,0,3,3,25
656,1.0,45,114,0,0,0,0,2,1,4,6,5,0,3,0,23
657,1192.0,31,43,0,7,2,6,5,10,7,3,5,0,7,2,0
658,236.0,32,4,0,17,1,0,0,0,8,6,5,1,11,3,12
659,35.0,57,7,9,10,2,2,2,6,3,6,5,1,3,2,0
660,4.0,35,70,73,17,1,7,7,10,7,0,5,1,7,2,0
661,0.0,28,4,0,0,1,0,0,1,4,6,5,1,11,0,12
662,22.0,26,127,0,11,1,0,2,7,1,6,5,1,3,2,0
663,9.0,48,87,75,10,1,3,5,8,6,5,5,1,7,2,0
664,6.0,34,114,0,23,1,7,2,6,3,5,5,0,3,2,0
665,27.0,30,4,0,23,1,0,0,0,3,0,5,1,11,0,12
666,7.0,38,110,73,6,1,2,5,10,6,3,5,0,7,2,0
667,0.0,37,106,0,11,2,0,2,7,1,0,5,1,3,2,0
668,37.0,24,114,75,10,2,3,2,6,3,6,5,0,3,2,0
669,1471.0,31,110,73,17,1,2,2,10,7,6,5,1,3,2,0
670,813.0,36,4,0,6,2,0,0,0,3,3,5,1,11,3,12
671,0.0,25,106,45,6,0,7,7,6,3,0,5,0,7,2,0
672,110.0,26,37,0,6,1,3,2,8,6,6,5,0,3,2,0
673,5.0,57,114,73,11,2,2,5,8,6,3,5,0,7,2,0
674,254.0,29,114,0,0,1,0,0,1,4,6,5,1,11,0,12
675,0.0,62,87,75,10,2,3,2,8,6,6,5,0,3,2,0
676,118.0,67,109,0,0,2,0,0,1,4,6,19,1,11,0,12
677,4.0,66,114,75,17,1,3,5,10,7,3,5,1,7,2,0
678,58.0,33,114,73,23,2,2,2,6,3,6,5,1,3,2,0
679,71.0,33,59,0,6,2,0,2,8,6,4,5,1,3,2,0
680,38.0,34,87,75,10,0,3,2,8,6,6,5,0,3,2,0
681,144.0,18,62,0,17,1,0,2,11,7,6,5,0,3,3,25
682,330.0,45,45,0,6,2,7,2,6,3,3,5,0,3,2,0
683,31.0,30,24,32,6,2,6,2,6,3,6,5,1,3,2,0
684,51.0,38,48,0,17,2,0,5,10,7,3,5,1,7,2,0
685,62.0,27,4,0,17,1,0,0,0,8,6,5,1,11,3,12
686,814.0,56,70,73,11,0,2,2,8,6,6,5,0,3,2,0
687,5.0,28,114,75,23,2,3,2,6,3,0,5,0,3,2,0
688,8.0,35,16,0,11,1,0,5,8,6,6,5,1,7,2,0
689,28.0,23,110,73,6,0,2,2,6,3,6,5,0,3,2,0
690,0.0,29,70,73,6,0,7,2,8,6,6,5,0,3,2,0
691,89.0,24,56,25,23,1,3,2,6,3,6,5,0,3,2,0
692,0.0,26,110,73,23,0,2,2,6,3,6,5,0,3,2,0
693,46.0,22,87,0,23,1,0,2,6,3,0,5,0,3,2,0
694,14.0,59,114,0,0,2,0,2,11,8,6,5,0,3,1,24
695,17.0,31,48,0,6,2,7,2,6,3,6,5,0,3,2,0
696,25.0,36,87,75,10,1,3,5,8,6,3,5,1,7,2,0
697,21.0,36,114,43,23,1,7,2,6,3,6,5,0,3,2,0
698,895.0,32,22,13,17,2,2,6,10,7,6,5,0,7,2,0
699,16.0,31,114,0,17,2,0,0,11,8,6,5,1,11,3,12
700,150.0,27,15,11,23,2,2,2,6,3,0,5,0,3,2,0
701,4202.0,40,43,19,10,2,3,6,6,3,3,5,0,1,2,0
702,648.0,30,56,25,10,1,3,7,11,3,0,5,0,5,2,0
703,195.0,52,114,0,0,1,0,2,0,8,6,5,0,3,1,24
704,17.0,30,131,0,3,2,0,2,6,3,6,5,0,3,2,0
705,205.0,35,4,0,11,1,0,0,0,6,6,12,1,11,3,12
706,398.0,29,45,0,10,1,7,2,8,6,6,5,0,3,2,0
707,20.0,22,127,0,23,1,0,2,6,3,6,5,0,3,2,0
708,328.0,32,24,25,11,1,2,1,8,6,3,5,1,7,2,0
709,214.0,34,24,0,17,1,0,2,11,8,6,5,1,3,2,0
710,1.0,29,62,73,6,1,7,5,8,6,3,5,1,7,2,0
711,1.0,29,114,0,17,1,0,3,10,7,0,5,0,11,2,0
712,6.0,36,114,11,6,2,2,7,8,6,0,5,0,7,2,0
713,1413.0,28,110,73,23,2,2,3,6,3,5,5,0,11,2,0
714,427.0,22,87,75,23,2,3,2,6,3,5,5,1,3,2,0
715,70.0,40,4,0,23,1,0,0,0,3,6,5,1,11,3,12
716,4.0,72,4,0,10,2,0,2,0,6,6,5,1,3,2,0
717,9.0,27,114,0,23,1,0,2,11,3,6,5,0,3,3,25
718,56.0,46,62,0,6,2,0,2,8,6,0,5,0,3,2,0
719,84.0,34,114,75,17,1,3,5,10,7,3,5,1,7,2,0
720,74.0,46,114,73,23,2,7,2,6,3,6,5,0,3,2,0
721,0.0,40,128,0,6,1,7,2,6,3,0,5,1,3,2,0
722,3.0,27,114,75,6,1,3,7,8,6,0,5,1,7,2,0
723,6.0,28,48,0,6,2,0,2,6,3,6,5,0,3,2,0
724,73.0,50,4,0,0,0,0,2,11,8,6,5,0,3,3,25
725,57.0,28,114,0,10,2,7,6,8,6,3,5,0,7,2,0
726,255.0,31,22,13,23,2,6,2,10,3,6,5,0,3,2,0
727,695.0,63,56,25,17,2,3,6,10,7,3,5,1,7,2,0
728,56.0,32,110,73,23,2,2,2,6,3,6,5,0,3,2,0
729,689.0,30,110,73,6,2,2,2,8,6,6,23,1,3,2,0
730,537.0,42,131,0,11,1,0,2,8,6,6,5,1,3,2,0
731,4.0,34,114,11,6,0,2,3,6,3,6,5,0,11,2,0
732,200.0,31,4,0,10,1,0,0,0,3,3,5,1,11,3,12
733,287.0,24,43,0,6,0,0,2,6,3,0,5,0,3,2,0
734,120.0,47,24,0,6,1,0,2,8,6,6,5,1,3,2,0
735,5.0,30,70,73,10,1,3,6,6,3,3,5,1,7,2,0
736,74.0,33,4,0,0,2,0,0,0,8,6,5,1,11,3,12
737,0.0,32,21,4,6,2,6,2,6,3,6,5,1,3,2,0
738,77.0,60,114,36,25,0,3,2,5,2,6,5,0,3,2,0
739,34.0,31,131,0,10,2,0,2,8,6,0,5,1,3,2,0
740,31.0,23,114,73,23,2,2,5,6,3,3,5,0,7,2,0
741,66.0,25,0,0,23,2,0,0,0,3,6,5,1,11,3,12
742,16.0,24,114,75,10,1,3,2,10,6,0,5,0,3,2,0
743,6.0,36,13,0,11,0,0,6,8,6,3,5,0,7,2,0
744,28.0,61,114,73,23,1,7,6,6,3,3,5,0,7,2,0
745,6.0,42,114,0,6,1,3,2,8,6,6,5,1,3,2,0
746,8.0,32,110,73,23,1,2,2,6,3,0,5,1,3,2,0
747,1126.0,30,114,0,6,2,7,7,8,6,0,5,1,7,2,0
748,0.0,35,106,0,10,2,7,5,8,6,3,5,0,7,2,0
749,11.0,27,59,0,6,1,0,2,6,3,6,5,1,3,2,0
750,300.0,51,114,73,6,2,2,2,6,3,0,13,1,3,2,0
751,30.0,31,48,0,6,2,0,2,6,3,0,5,0,3,2,0
752,62.0,70,114,75,6,1,7,6,8,6,3,5,0,7,2,0
753,3.0,32,114,0,0,2,0,0,11,8,6,5,1,11,3,12
754,53.0,30,15,11,6,0,2,2,6,3,6,5,0,3,2,0
755,247.0,26,114,0,2,2,0,3,0,0,5,5,0,11,1,24
756,2938.0,24,37,13,6,1,2,7,6,3,0,5,0,7,2,0
757,66.0,29,110,73,17,2,7,5,10,7,0,5,1,7,2,0
758,1647.0,31,109,0,6,2,0,2,1,6,0,5,0,3,0,23
759,16.0,23,114,43,23,0,7,4,6,3,3,5,0,7,2,0
760,9.0,24,114,73,2,2,7,7,6,0,0,5,0,7,2,0
761,39.0,30,4,0,23,1,0,0,0,3,6,5,1,11,3,12
762,1026.0,69,22,14,11,1,4,2,8,6,6,5,1,3,2,0
763,44.0,26,127,75,6,1,3,2,8,6,6,5,0,3,2,0
764,72.0,41,114,13,17,1,7,5,10,7,3,5,1,7,2,0
765,25.0,38,114,75,10,2,3,2,8,6,0,5,0,3,2,0
766,0.0,18,110,73,10,0,2,2,6,3,6,5,0,3,2,0
